batter,0_dots,1_dots,2_dots,3_dots,4_dots,5+_dots,balls_faced,dismissal_rate_pct
AC Jayangani,4.071246819338422,3.290414878397711,1.36986301369863,3.90625,4.545454545454546,2.2222222222222223,2802,3.5688793718772307
KC Sangakkara,4.841997961264016,2.9850746268656714,1.7241379310344827,0.0,0.0,0.0,2767,4.119985543910372
BL Mooney,2.4352331606217614,2.0220588235294117,4.45859872611465,5.084745762711865,5.555555555555555,0.0,2726,2.5311812179016875
MEK Hussey,2.9718456725755993,2.564102564102564,2.9940119760479043,3.389830508474576,10.344827586206897,2.857142857142857,2715,2.983425414364641
Shakib Al Hasan,4.606625258799172,5.566218809980806,3.3557046979865772,7.4074074074074066,0.0,0.0,2670,4.756554307116105
SR Taylor,3.1610942249240126,2.3140495867768593,3.8793103448275863,0.0,2.272727272727273,0.0,2654,2.8636021100226077
H Kaur,3.209459459459459,3.374777975133215,3.867403314917127,2.941176470588235,4.166666666666666,3.4482758620689653,2641,3.294206739871261
AD Russell,5.032467532467533,6.111111111111111,5.263157894736842,8.47457627118644,8.0,14.285714285714285,2638,5.420773313115998
TM Dilshan,3.430232558139535,4.595588235294118,2.843601895734597,4.0,0.0,5.263157894736842,2595,3.6223506743737954
BR McDermott,4.054054054054054,3.054989816700611,1.3071895424836601,3.278688524590164,0.0,0.0,2590,3.6293436293436296
TM Head,4.896626768226333,3.256704980842912,5.263157894736842,4.878048780487805,0.0,0.0,2577,4.540162980209546
LRPL Taylor,3.991252050300711,4.251012145748987,3.7037037037037033,4.3478260869565215,0.0,0.0,2527,3.9968341907400076
Bismah Maroof,2.1315468940316684,3.195488721804511,4.411764705882353,2.272727272727273,2.941176470588235,0.0,2526,2.5336500395882817
YK Pathan,4.438356164383562,3.7735849056603774,4.10958904109589,8.51063829787234,0.0,0.0,2506,4.3495610534716675
HK Matthews,2.9296875,3.6269430051813467,4.366812227074235,4.49438202247191,2.7027027027027026,12.5,2494,3.3680834001603848
C Munro,4.294478527607362,4.356846473029045,5.0,2.7027027027027026,0.0,0.0,2478,4.277643260694108
PA Patel,4.413542926239419,5.026929982046679,4.705882352941177,3.389830508474576,0.0,7.142857142857142,2475,4.525252525252525
JW Wells,3.215434083601286,2.48868778280543,3.389830508474576,7.142857142857142,7.6923076923076925,0.0,2470,3.1578947368421053
ER Oza,3.599476439790576,2.2684310018903595,1.9801980198019802,2.941176470588235,3.7735849056603774,2.4390243902439024,2455,3.136456211812627
TH David,4.371002132196162,3.9170506912442393,4.62962962962963,3.8461538461538463,0.0,0.0,2452,4.282218597063622
DN Wyatt,4.5587375803623615,3.6893203883495143,5.517241379310345,2.272727272727273,5.88235294117647,0.0,2434,4.396055875102712
JM Bairstow,3.786057692307692,6.11439842209073,0.6172839506172839,3.7037037037037033,4.0,0.0,2424,4.042904290429043
KP Pietersen,3.555045871559633,2.141327623126338,1.5384615384615385,0.0,0.0,0.0,2395,3.089770354906054
WP Saha,4.955223880597015,4.291845493562231,3.4482758620689653,1.8867924528301887,4.545454545454546,0.0,2368,4.64527027027027
GH Lewis,3.0261348005502064,3.3834586466165413,3.7209302325581395,1.1111111111111112,2.564102564102564,0.0,2359,3.052140737600678
Virandeep Singh,2.6217228464419478,4.251012145748987,3.4482758620689653,1.7241379310344827,5.0,0.0,2358,3.0110262934690413
PR Stirling,4.990151017728168,3.2945736434108532,4.145077720207254,6.896551724137931,3.8461538461538463,0.0,2336,4.537671232876712
M Vijay,4.045853000674309,3.8535645472061653,3.482587064676617,7.59493670886076,2.941176470588235,9.090909090909092,2327,4.082509669101848
RD Gaikwad,3.0871670702179177,2.869757174392936,2.1739130434782608,5.88235294117647,4.545454545454546,0.0,2325,3.053763440860215
DJ Hussey,4.316546762589928,3.8901601830663615,1.4814814814814816,4.081632653061225,0.0,12.5,2319,4.096593359206555
BJ Hodge,3.5779260157671313,1.9693654266958425,2.7027027027027026,10.256410256410255,0.0,0.0,2312,3.2871972318339098
DR Smith,4.781997187060478,4.854368932038835,2.4390243902439024,1.3513513513513513,5.405405405405405,2.941176470588235,2287,4.459991254919108
LMP Simmons,3.6186499652052886,3.4951456310679614,2.9702970297029703,2.8169014084507045,3.3333333333333335,3.3333333333333335,2285,3.50109409190372
MM Lanning,2.52904989747095,2.3483365949119372,2.209944751381215,3.125,0.0,3.3333333333333335,2278,2.4582967515364356
Nigar Sultana,3.261675315048184,1.8367346938775513,0.5076142131979695,3.0927835051546393,1.8867924528301887,1.7857142857142856,2242,2.631578947368421
SFM Devine,3.297442799461642,2.795698924731183,6.395348837209303,4.166666666666666,0.0,16.666666666666664,2229,3.4993270524899054
JR Philippe,4.7239263803680975,4.556354916067146,6.4,7.6923076923076925,0.0,0.0,2226,4.806828391734052
AK Markram,4.857316332726168,3.4666666666666663,3.389830508474576,2.5,0.0,14.285714285714285,2200,4.5
N Koncharoenkai,2.8503562945368173,2.529182879377432,2.843601895734597,1.0101010101010102,4.166666666666666,7.142857142857142,2191,2.8297581013235966
N Rana,5.033557046979865,2.3404255319148937,1.4492753623188406,8.928571428571429,4.3478260869565215,11.11111111111111,2186,4.34583714547118
AJ Healy,4.202279202279202,4.554865424430641,4.819277108433735,5.172413793103448,0.0,6.0606060606060606,2169,4.333794375288151
JI Rodrigues,3.3156498673740056,3.8554216867469884,2.9850746268656714,1.7857142857142856,12.5,0.0,2147,3.4466697717745696
MA Agarwal,5.252790544977019,5.324074074074074,3.968253968253968,8.51063829787234,6.666666666666667,0.0,2146,5.265610438024231
Mohammad Hafeez,4.423495286439449,4.054054054054054,3.888888888888889,2.7027027027027026,6.896551724137931,4.3478260869565215,2129,4.274307186472522
JP Inglis,4.723430702299565,4.145077720207254,2.247191011235955,7.142857142857142,9.090909090909092,0.0,2126,4.562558795860772
MW Short,4.577691811734365,5.223880597014925,4.201680672268908,0.0,10.0,0.0,2122,4.618284637134779
DP Conway,2.956636005256242,2.93398533007335,3.3057851239669422,2.631578947368421,0.0,0.0,2107,2.9425723777883244
V Sehwag,5.059132720105125,4.75,5.172413793103448,2.3255813953488373,0.0,0.0,2107,4.888467014712862
Shoaib Malik,4.2539267015706805,3.439153439153439,1.7094017094017095,2.3255813953488373,0.0,5.555555555555555,2103,3.8991916310033283
DT Christian,5.4439403758911205,4.2105263157894735,5.263157894736842,8.333333333333332,14.285714285714285,0.0,2091,5.308464849354376
GJ Bailey,4.201680672268908,3.0303030303030303,5.5045871559633035,6.976744186046512,0.0,10.0,2088,4.118773946360153
DP Hughes,4.801097393689986,1.937046004842615,2.3255813953488373,0.0,0.0,12.5,2067,3.967102080309628
SR Tendulkar,3.1677465802735782,3.146067415730337,1.3793103448275863,0.0,0.0,0.0,2057,2.916869227029655
PD Salt,4.0,6.451612903225806,3.8461538461538463,3.225806451612903,12.5,0.0,2044,4.4520547945205475
JM Vince,3.48122866894198,4.534005037783375,7.5,2.7027027027027026,0.0,0.0,2042,3.868756121449559
Theertha Satish,2.539208364451083,1.809954751131222,2.484472049689441,3.571428571428571,4.545454545454546,5.263157894736842,2039,2.4521824423737124
AR Patel,4.865220249835635,6.086956521739131,5.825242718446602,2.7027027027027026,11.11111111111111,0.0,2018,5.10406342913776
JJ Roy,5.3731343283582085,4.081632653061225,2.0,4.3478260869565215,11.76470588235294,0.0,2005,4.837905236907731
JC Silk,3.215434083601286,4.923076923076923,4.651162790697675,3.8461538461538463,0.0,0.0,1997,3.5553329994992486
Sikandar Raza,5.08595988538682,4.071246819338422,3.937007874015748,2.083333333333333,0.0,0.0,1997,4.656985478217326
LS Livingstone,5.706521739130435,3.494623655913978,1.9801980198019802,0.0,0.0,0.0,1995,4.962406015037594
SW Billings,5.308560053085601,4.273504273504273,5.154639175257731,4.0,0.0,,1984,5.090725806451613
KKN Egodage,2.060085836909871,1.9522776572668112,2.631578947368421,3.5294117647058822,6.976744186046512,0.0,1982,2.219979818365288
RR Hendricks,4.651162790697675,2.941176470588235,2.2900763358778624,4.651162790697675,0.0,5.555555555555555,1962,4.128440366972478
Mahmudullah,3.9800995024875623,5.46448087431694,1.6129032258064515,4.878048780487805,6.25,0.0,1960,4.13265306122449
Liton Das,4.6018991964937905,6.940874035989718,4.545454545454546,4.166666666666666,0.0,0.0,1948,4.979466119096509
R Dravid,3.8065027755749403,3.8186157517899764,2.684563758389262,3.125,0.0,0.0,1939,3.6101083032490973
UT Khawaja,4.13589364844904,2.0408163265306123,3.278688524590164,10.0,0.0,0.0,1934,3.722854188210962
Tilak Varma,3.14026517794836,1.41643059490085,2.083333333333333,3.571428571428571,0.0,0.0,1924,2.754677754677755
Shafali Verma,3.858267716535433,5.128205128205128,7.482993197278912,4.761904761904762,0.0,11.11111111111111,1909,4.452592980618125
Nizakat Khan,4.37037037037037,5.978260869565218,4.424778761061947,0.0,0.0,9.090909090909092,1898,4.5837723919915705
SO Hetmyer,5.065123010130246,3.6111111111111107,2.083333333333333,2.7027027027027026,7.142857142857142,12.5,1897,4.638903531892462
N Chantam,3.3696729435084243,4.464285714285714,0.9345794392523363,2.803738317757009,5.555555555555555,3.4482758620689653,1890,3.3862433862433865
MP O'Dowd,3.8699690402476783,2.5380710659898478,3.2520325203252036,8.823529411764707,0.0,0.0,1873,3.577148958889482
L Wolvaardt,3.117505995203837,2.5773195876288657,2.684563758389262,2.0,0.0,5.88235294117647,1866,2.947481243301179
YBK Jaiswal,4.516640253565769,4.534005037783375,3.0303030303030303,0.0,6.666666666666667,0.0,1866,4.287245444801715
HC Knight,3.9186134137151467,3.133903133903134,1.7241379310344827,2.5,0.0,9.090909090909092,1862,3.5982814178302904
AJ Turner,4.602510460251046,4.792332268370607,4.0,10.526315789473683,0.0,0.0,1849,4.651162790697675
Yasmeen Khan,3.1686859273066172,3.619909502262444,6.557377049180328,6.41025641025641,0.0,3.0303030303030303,1848,3.67965367965368
P Nissanka,3.7884767166535127,2.4725274725274726,2.5423728813559325,5.660377358490567,5.0,0.0,1829,3.499179879715691
Syed Aziz,4.351395730706075,4.8346055979643765,3.7037037037037033,2.0,5.555555555555555,0.0,1823,4.333516182117389
NJ Maddinson,5.88235294117647,4.010025062656641,5.633802816901409,8.620689655172415,14.285714285714285,0.0,1818,5.6105610561056105
Nida Dar,4.545454545454546,5.084745762711865,3.90625,0.0,3.571428571428571,0.0,1818,4.400440044004401
AT Carey,4.317656129529683,2.73224043715847,7.6190476190476195,4.166666666666666,10.0,0.0,1804,4.212860310421286
MDKJ Perera,4.410646387832699,4.664723032069971,4.672897196261682,7.142857142857142,0.0,,1799,4.502501389660923
N Chaiwai,2.767175572519084,3.0732860520094563,3.3333333333333335,0.0,0.0,6.896551724137931,1789,2.7948574622694244
Abhishek Sharma,5.4911059551430785,4.518072289156627,5.0,5.555555555555555,7.6923076923076925,0.0,1778,5.286839145106861
RA Tripathi,4.675118858954041,6.609195402298851,1.9801980198019802,0.0,6.666666666666667,5.263157894736842,1775,4.845070422535212
R Powell,5.484896661367249,5.3977272727272725,6.25,2.857142857142857,12.5,0.0,1773,5.470953186689227
Fakhar Zaman,5.136436597110754,4.53257790368272,2.7777777777777777,2.7777777777777777,7.142857142857142,0.0,1762,4.824063564131668
AD Mathews,3.783783783783784,4.57516339869281,4.301075268817205,2.3255813953488373,0.0,20.0,1762,3.916004540295119
WA Duraisingam,3.050847457627119,2.981651376146789,3.9215686274509802,1.9417475728155338,0.0,2.564102564102564,1759,2.956225127913587
S Dube,4.260263361735089,4.651162790697675,5.681818181818182,0.0,0.0,0.0,1759,4.320636725412165
AC Gilchrist,4.99124343257443,4.797979797979798,5.64516129032258,0.0,0.0,0.0,1758,4.721274175199089
AI Ross,4.308390022675737,2.912621359223301,6.024096385542169,7.6923076923076925,0.0,0.0,1754,4.161915621436716
TT Beaumont,3.9543057996485063,4.370179948586118,2.142857142857143,3.9215686274509802,5.555555555555555,20.0,1741,3.963239517518667
MM Ali,5.396825396825397,6.969696969696971,5.319148936170213,0.0,20.0,0.0,1731,5.661467359907569
DJ Malan,3.130148270181219,4.571428571428571,3.669724770642202,0.0,7.142857142857142,0.0,1731,3.40843443096476
BKG Mendis,4.296545914069082,5.187319884726225,3.361344537815126,4.651162790697675,6.666666666666667,11.11111111111111,1720,4.476744186046512
CT Bancroft,3.10077519379845,3.606557377049181,4.597701149425287,0.0,0.0,28.57142857142857,1719,3.315881326352531
Waseem Muhammad,4.282115869017632,4.225352112676056,2.6548672566371683,0.0,0.0,0.0,1717,4.01863715783343
J Weatherald,4.400345125107852,5.191256830601093,3.225806451612903,2.7777777777777777,7.142857142857142,0.0,1710,4.444444444444445
D van Niekerk,2.42914979757085,3.1413612565445024,0.5780346820809248,4.819277108433735,0.0,0.0,1709,2.399063779988297
M Klinger,4.284490145672665,2.1621621621621623,3.2,3.0303030303030303,0.0,0.0,1708,3.6885245901639343
H Madavi,3.3366045142296366,2.1739130434782608,2.5316455696202533,3.0303030303030303,3.8461538461538463,4.761904761904762,1704,2.992957746478873
CJ Ferguson,3.767660910518053,4.761904761904762,9.30232558139535,0.0,0.0,0.0,1694,4.132231404958678
TL Seifert,4.299226139294927,6.094182825484765,2.631578947368421,2.941176470588235,0.0,0.0,1689,4.499703966844287
A Balbirnie,4.822565969062785,5.785123966942149,2.097902097902098,5.660377358490567,0.0,12.5,1682,4.815695600475625
LJ Wright,5.3984575835475574,3.582089552238806,6.5420560747663545,4.878048780487805,0.0,0.0,1676,5.011933174224343
S Sesazi,3.7700282752120637,3.968253968253968,5.263157894736842,0.0,0.0,0.0,1676,3.699284009546539
NR Sciver,3.7606837606837606,2.7950310559006213,3.7037037037037033,0.0,7.6923076923076925,11.11111111111111,1660,3.5542168674698797
HWR Cartwright,4.062229904926534,3.1884057971014492,5.05050505050505,5.88235294117647,6.666666666666667,0.0,1652,3.9951573849878934
Babar Hayat,4.391582799634035,5.405405405405405,4.545454545454546,0.0,0.0,7.142857142857142,1645,4.437689969604863
T Brits,2.843137254901961,2.8947368421052633,4.195804195804196,2.083333333333333,0.0,10.344827586206897,1641,3.0469226081657528
H Klaasen,4.728682170542635,4.761904761904762,3.125,0.0,0.0,0.0,1637,4.581551618814905
SL Kalis,2.636916835699797,0.8064516129032258,3.9473684210526314,1.5625,3.7037037037037033,0.0,1629,2.271332105586249
L Delany,3.812316715542522,2.7700831024930745,1.4492753623188406,0.0,0.0,5.88235294117647,1618,3.2138442521631645
TLW Cooper,4.72027972027972,6.521739130434782,7.6923076923076925,8.571428571428571,0.0,0.0,1616,5.321782178217822
HG Munsey,4.117108874656908,5.69620253164557,1.6260162601626018,2.2222222222222223,0.0,0.0,1603,4.1172800998128505
JJ Peirson,4.974704890387859,4.946996466431095,4.651162790697675,6.666666666666667,0.0,0.0,1597,4.946775203506575
MT Renshaw,4.497138184791496,2.2813688212927756,4.3478260869565215,4.3478260869565215,0.0,0.0,1589,4.090623033354311
EA Perry,3.063063063063063,3.5483870967741935,6.60377358490566,0.0,0.0,0.0,1589,3.2724984266834483
Anshuman Rath,3.000882612533098,6.209150326797386,1.1494252873563218,3.125,0.0,0.0,1573,3.4965034965034967
M Hill,3.4519956850053934,2.925531914893617,3.7267080745341614,1.639344262295082,0.0,0.0,1566,3.1928480204342273
E Lewis,4.483430799220272,5.475504322766571,4.310344827586207,4.878048780487805,0.0,0.0,1556,4.627249357326478
Mandeep Singh,4.700460829493087,5.787781350482315,5.154639175257731,8.571428571428571,0.0,0.0,1547,4.97737556561086
I Nakisuuyi,3.7688442211055273,4.497354497354497,2.1739130434782608,2.127659574468085,4.878048780487805,0.0,1541,3.5691109669046073
DJS Dottin,3.8014783526927136,4.571428571428571,4.25531914893617,1.7241379310344827,3.571428571428571,0.0,1539,3.898635477582846
D Padikkal,4.8525214081826835,2.4390243902439024,6.9306930693069315,8.823529411764707,0.0,0.0,1534,4.498044328552804
MD Bimenyimana,2.849740932642487,4.748603351955307,2.1164021164021163,1.0416666666666665,3.9215686274509802,1.5151515151515151,1532,3.0678851174934727
HH Gibbs,4.209445585215605,4.011461318051576,4.098360655737705,3.9215686274509802,5.88235294117647,7.6923076923076925,1526,4.193971166448231
MN Samuels,5.257623554153523,1.1904761904761905,4.580152671755725,3.3333333333333335,3.7037037037037033,5.263157894736842,1524,4.199475065616798
SB Harper,5.181818181818182,4.983388704318937,2.666666666666667,3.571428571428571,0.0,0.0,1510,4.966887417218543
Muneeba Ali,3.5555555555555554,4.958677685950414,2.083333333333333,10.714285714285714,10.714285714285714,13.333333333333334,1506,4.249667994687915
MK Tiwary,2.949571836346337,4.57516339869281,5.208333333333334,2.7777777777777777,0.0,16.666666666666664,1506,3.4528552456839305
DJ Mitchell,4.781879194630872,3.862660944206009,1.7857142857142856,6.25,0.0,0.0,1501,4.5303131245836115
J Mbabazi,3.7783375314861463,4.533333333333333,4.022988505747127,8.0,0.0,0.0,1497,4.008016032064128
B de Leede,4.061470911086718,2.4539877300613497,4.444444444444445,1.5151515151515151,6.666666666666667,0.0,1492,3.6193029490616624
M Mupachikwa,3.0156815440289506,0.8310249307479225,1.2987012987012987,1.3888888888888888,0.0,2.7027027027027026,1488,2.1505376344086025
MG Erasmus,3.721841332027424,2.3333333333333335,4.301075268817205,2.857142857142857,6.25,4.545454545454546,1487,3.496973772696705
L Lee,3.7252619324796274,4.931506849315069,3.546099290780142,0.0,3.3333333333333335,6.25,1483,3.910991233985165
DJ Hooda,5.635062611806798,6.296296296296296,3.7735849056603774,9.523809523809524,0.0,20.0,1475,5.762711864406779
KH Pandya,5.425631431244153,3.1914893617021276,6.172839506172839,7.4074074074074066,11.11111111111111,0.0,1474,5.088195386702849
D Ndikubwimana,3.379224030037547,4.787234042553192,4.3478260869565215,2.9850746268656714,6.896551724137931,9.75609756097561,1473,4.0733197556008145
BR Dunk,5.217391304347826,5.555555555555555,6.25,0.0,0.0,14.285714285714285,1467,5.248807089297887
RD Berrington,3.5916824196597354,4.482758620689655,4.819277108433735,4.166666666666666,0.0,50.0,1466,3.8881309686221006
K Bhurtel,4.241781548250265,2.5559105431309903,3.1746031746031744,6.25,21.052631578947366,0.0,1458,4.046639231824417
Ahmed Faiz,4.39453125,3.260869565217391,4.3478260869565215,2.857142857142857,0.0,0.0,1446,4.080221300138312
MD Shanaka,4.413239719157472,5.351170568561873,6.185567010309279,5.88235294117647,0.0,0.0,1444,4.7091412742382275
GD Phillips,4.688995215311005,3.4220532319391634,7.6923076923076925,0.0,9.090909090909092,0.0,1438,4.520166898470097
GC Smith,3.8802660753880267,4.3343653250774,2.459016393442623,2.083333333333333,0.0,9.090909090909092,1429,3.778866340097971
BCJ Cutting,5.160662122687439,5.755395683453238,9.75609756097561,4.0,0.0,0.0,1426,5.46984572230014
R Musamali,3.0878859857482186,2.694610778443114,5.185185185185185,3.278688524590164,8.0,7.6923076923076925,1423,3.3731553056921992
Tamim Iqbal,4.25764192139738,3.75,4.424778761061947,2.7027027027027026,0.0,0.0,1406,4.054054054054054
HM Amla,3.072348860257681,2.214022140221402,4.49438202247191,4.3478260869565215,16.666666666666664,0.0,1404,3.0626780626780628
Aasif Sheikh,4.390779363336993,4.57516339869281,4.132231404958678,2.2222222222222223,0.0,0.0,1404,4.273504273504273
MJ Lumb,4.934210526315789,5.120481927710843,3.9603960396039604,7.6923076923076925,10.0,12.5,1402,5.064194008559201
DS Airee,4.198473282442748,2.8925619834710745,5.405405405405405,0.0,11.11111111111111,0.0,1401,3.9971448965024985
SJ Bryce,3.262092238470191,3.3333333333333335,2.8301886792452833,5.263157894736842,11.11111111111111,7.6923076923076925,1394,3.443328550932568
Umar Akmal,3.8038038038038042,3.3582089552238807,4.819277108433735,4.0,0.0,0.0,1390,3.741007194244604
NV Ojha,5.923344947735192,2.6058631921824107,3.2520325203252036,8.19672131147541,4.761904761904762,6.666666666666667,1388,5.043227665706052
AE Jones,5.353535353535353,2.867383512544803,9.411764705882353,0.0,0.0,0.0,1386,4.978354978354979
CR Ervine,4.129464285714286,3.3003300330033,3.5398230088495577,2.380952380952381,22.22222222222222,0.0,1382,4.052098408104197
RK Paudel,4.689092762487258,2.5547445255474455,3.8461538461538463,0.0,0.0,0.0,1376,4.069767441860465
M Raj,2.588235294117647,1.2987012987012987,0.0,2.3255813953488373,9.090909090909092,0.0,1369,2.118334550766983
S Luus,3.4408602150537635,3.1358885017421603,5.208333333333334,3.0303030303030303,0.0,0.0,1367,3.4381858083394294
Mas Elysa,2.93398533007335,4.2682926829268295,3.225806451612903,2.0,0.0,0.0,1362,3.15712187958884
KA Green,3.8461538461538463,4.2042042042042045,3.2467532467532463,8.333333333333332,0.0,0.0,1360,3.8970588235294117
BJ Webster,4.187946884576098,3.8314176245210727,1.2658227848101267,4.0,0.0,0.0,1355,3.911439114391144
Sohail Ahmed,2.1208907741251326,2.166064981949458,2.380952380952381,0.0,10.0,0.0,1348,2.1513353115727005
RP Burl,4.423868312757202,3.1620553359683794,3.4090909090909087,0.0,0.0,0.0,1347,4.008908685968819
AC Kerr,3.9832285115303985,2.6022304832713754,5.633802816901409,0.0,0.0,0.0,1344,3.6458333333333335
SP Narine,7.195767195767195,8.960573476702509,7.142857142857142,4.545454545454546,25.0,0.0,1343,7.59493670886076
O Prendergast,3.850385038503851,1.7123287671232876,6.024096385542169,6.25,0.0,8.333333333333332,1340,3.582089552238806
MS Chapman,4.648760330578512,4.0,4.0,7.142857142857142,0.0,16.666666666666664,1338,4.559043348281016
Javeria Khan,3.400503778337532,4.823151125401929,3.787878787878788,6.896551724137931,4.761904761904762,4.761904761904762,1337,3.9640987284966345
Sulaimon Runsewe,4.190919674039581,4.436860068259386,3.7037037037037033,4.761904761904762,0.0,0.0,1335,4.119850187265917
SA Wittmann,4.878048780487805,4.761904761904762,3.225806451612903,3.0303030303030303,7.6923076923076925,7.142857142857142,1335,4.719101123595506
Asif Ali,4.927211646136618,6.451612903225806,7.216494845360824,2.631578947368421,0.0,12.5,1330,5.338345864661654
SC Ganguly,3.9408866995073892,3.289473684210526,2.34375,7.317073170731707,5.555555555555555,4.3478260869565215,1326,3.770739064856712
PP Shaw,5.603448275862069,5.4945054945054945,4.597701149425287,4.166666666666666,0.0,0.0,1322,5.446293494704992
M Kapp,4.713804713804714,4.0,7.216494845360824,0.0,0.0,0.0,1321,4.5420136260408785
KK Nair,4.6943231441048034,6.25,7.5,0.0,0.0,10.0,1314,5.098934550989346
R Rijke,4.368358913813459,4.067796610169491,2.7522935779816518,0.0,0.0,0.0,1313,3.9603960396039604
SA Campbelle,3.8461538461538463,4.844290657439446,7.017543859649122,8.16326530612245,0.0,4.3478260869565215,1306,4.44104134762634
JA Burns,3.807390817469205,5.323193916349809,5.952380952380952,5.88235294117647,0.0,0.0,1294,4.250386398763524
SS Tiwary,4.427645788336933,1.9230769230769231,2.857142857142857,0.0,0.0,0.0,1291,3.7180480247869867
Ahmed Shehzad,3.464755077658303,4.779411764705882,5.769230769230769,7.142857142857142,8.0,0.0,1287,4.118104118104118
A Hunter,3.076923076923077,4.123711340206185,4.0,0.0,0.0,0.0,1286,3.265940902021773
S Badrinath,3.0474040632054176,3.6734693877551026,6.097560975609756,0.0,0.0,12.5,1283,3.3515198752922837
BA King,4.096385542168675,5.016722408026756,3.7383177570093453,19.35483870967742,0.0,0.0,1283,4.5985970381917385
B Sai Sudharsan,2.6476578411405294,2.6200873362445414,1.8181818181818181,0.0,0.0,,1279,2.580140734949179
Riazat Ali Shah,3.6488027366020526,1.574803149606299,2.1739130434782608,0.0,18.181818181818183,0.0,1277,3.1323414252153485
RR Patel,4.498269896193772,2.6615969581749046,4.081632653061225,0.0,0.0,0.0,1276,3.918495297805643
L Mophakedi,2.9069767441860463,2.083333333333333,2.2058823529411766,5.88235294117647,5.263157894736842,7.4074074074074066,1272,3.0660377358490565
SC Williams,4.888416578108395,3.619909502262444,6.666666666666667,0.0,16.666666666666664,0.0,1270,4.724409448818897
KY Chan,4.1457286432160805,2.4390243902439024,4.587155963302752,0.0,0.0,7.6923076923076925,1270,3.622047244094488
KE Bryce,3.026315789473684,1.4035087719298245,3.418803418803419,0.0,0.0,4.0,1263,2.5336500395882817
Aliya Riaz,3.2994923857868024,4.123711340206185,4.0,4.444444444444445,9.523809523809524,0.0,1262,3.6450079239302693
BA Stokes,5.353319057815846,6.521739130434782,1.4084507042253522,0.0,0.0,0.0,1260,5.238095238095238
NT Miles,2.8649386084583903,3.7735849056603774,2.3255813953488373,0.0,0.0,0.0,1259,2.8594122319301034
M du Preez,4.084158415841585,3.3834586466165413,2.7777777777777777,0.0,5.263157894736842,14.285714285714285,1258,3.815580286168521
CM Gough,1.8292682926829267,1.4760147601476015,0.0,5.555555555555555,0.0,0.0,1256,1.6719745222929936
KJ O'Brien,5.7174887892376685,4.149377593360995,1.36986301369863,4.761904761904762,0.0,16.666666666666664,1248,5.208333333333334
M Bryant,5.299539170506913,5.639097744360902,7.6923076923076925,4.3478260869565215,11.11111111111111,0.0,1247,5.533279871692061
CO Obuya,3.1685678073510775,5.072463768115942,2.0,2.631578947368421,4.545454545454546,0.0,1243,3.4593724859211585
Meet Bhavsar,4.8478015783540025,2.586206896551724,2.8169014084507045,0.0,0.0,0.0,1235,4.129554655870446
AM Hardie,3.761061946902655,5.857740585774058,3.076923076923077,5.88235294117647,0.0,0.0,1231,4.1429731925264015
NLTC Perera,5.144694533762058,6.976744186046512,10.526315789473683,0.0,0.0,0.0,1228,5.618892508143322
R Parag,5.049396267837541,5.333333333333334,3.4482758620689653,0.0,10.0,20.0,1228,5.048859934853421
Soumya Sarkar,5.764411027568922,3.816793893129771,11.11111111111111,5.405405405405405,6.666666666666667,0.0,1215,5.679012345679013
Jatinder Singh,2.937576499388005,8.0,0.0,11.428571428571429,9.090909090909092,0.0,1205,4.066390041493776
HT Tector,4.475982532751091,5.963302752293578,1.9607843137254901,9.090909090909092,0.0,0.0,1203,4.655029093931837
GA Priandana,4.200542005420054,4.395604395604396,2.7777777777777777,2.083333333333333,0.0,0.0,1196,3.9297658862876257
VR Iyer,4.295942720763723,3.862660944206009,5.263157894736842,3.125,9.090909090909092,20.0,1195,4.351464435146443
SD Hope,3.795966785290629,7.758620689655173,3.614457831325301,0.0,0.0,0.0,1195,4.435146443514645
A Sharafu,4.030226700251889,3.6630036630036633,3.3707865168539324,4.0,0.0,0.0,1195,3.8493723849372383
N Boochatham,5.6923076923076925,6.920415224913495,2.2222222222222223,6.896551724137931,14.285714285714285,0.0,1188,5.723905723905724
NND de Silva,4.38489646772229,5.118110236220472,1.3333333333333335,8.333333333333332,0.0,0.0,1188,4.377104377104377
I Barma,3.9603960396039604,3.7453183520599254,3.508771929824561,1.9607843137254901,0.0,13.636363636363635,1181,3.895004233700254
SJ Taylor,3.614457831325301,1.6260162601626018,1.6129032258064515,4.545454545454546,11.11111111111111,8.333333333333332,1181,3.2176121930567314
Mushfiqur Rahim,4.378698224852071,5.172413793103448,8.19672131147541,0.0,0.0,50.0,1168,4.708904109589041
ML Hayden,3.2981530343007917,3.557312252964427,1.1494252873563218,2.7777777777777777,6.25,11.11111111111111,1159,3.278688524590164
HE van der Dussen,3.864168618266979,3.0456852791878175,3.389830508474576,0.0,0.0,0.0,1155,3.54978354978355
RS Bopara,3.6231884057971016,4.464285714285714,1.4492753623188406,5.555555555555555,14.285714285714285,50.0,1148,3.8327526132404177
Shahid Afridi,8.14081408140814,5.978260869565218,11.11111111111111,0.0,0.0,,1146,7.853403141361256
K Kadowaki-Fleming,3.132832080200501,2.8925619834710745,4.166666666666666,4.545454545454546,0.0,0.0,1140,3.1578947368421053
H Masakadza,3.8942976356050067,6.425702811244979,1.0309278350515463,2.1739130434782608,0.0,0.0,1140,4.035087719298246
Fargana Hoque,3.1930333817126266,5.9760956175298805,3.7383177570093453,0.0,4.0,0.0,1139,3.6874451273046533
