batter,low_pressure_rate,high_pressure_rate,pressure_increase,balls_faced
Natalia Pervaiz,8.21917808219178,0.0,-8.21917808219178,170
Naveed Ahmed,2.857142857142857,9.090909090909092,6.233766233766234,124
Nayab Alizai,1.098901098901099,0.0,-1.098901098901099,103
Nayab Razwan,6.0344827586206895,0.0,-6.0344827586206895,151
Nazimuddin,2.2058823529411766,0.0,-2.2058823529411766,164
Nazmul Hossain Shanto,4.337050805452292,5.263157894736842,0.9261070892845495,913
Nida Dar,4.665825977301387,0.9615384615384616,-3.7042875157629256,1818
Nigar Sultana,2.88200108754758,2.4271844660194173,-0.4548166215281628,2242
Nikhil Chaudhary,5.0691244239631335,0.0,-5.0691244239631335,468
Nimish Lathief,7.142857142857142,9.090909090909092,1.9480519480519494,106
Nisha Ali,4.3478260869565215,0.0,-4.3478260869565215,113
Nishat Sakib,6.521739130434782,0.0,-6.521739130434782,107
Nithish Kumar Reddy,4.1871921182266005,16.666666666666664,12.479474548440063,434
Nizakat Khan,4.714784633294529,1.4925373134328357,-3.222247319861693,1898
Noman Amjad,6.666666666666667,0.0,-6.666666666666667,228
Ntombizodwa Mkhatshwa,6.7164179104477615,6.896551724137931,0.18013381369016912,258
Ntombizonke MKhatshwa,3.6363636363636362,12.903225806451612,9.266862170087975,102
Nur Arianna Natsya,6.358381502890173,5.88235294117647,-0.47602856171370256,212
Nur Dania Syuhada,5.660377358490567,11.11111111111111,5.450733752620544,147
Nurul Hasan,6.157635467980295,0.0,-6.157635467980295,439
Nyeing Cham Soe,7.6923076923076925,0.0,-7.6923076923076925,111
O Amarjargal,4.705882352941177,4.761904761904762,0.056022408963585235,152
O Asika,3.389830508474576,2.857142857142857,-0.5326876513317189,237
O Bascome,6.896551724137931,15.384615384615385,8.488063660477454,146
O Batisani,3.435114503816794,5.0,1.564885496183206,357
O Casasola,2.3529411764705883,12.5,10.147058823529411,124
O Davies,5.797101449275362,0.0,-5.797101449275362,669
O Erdenebaatar,3.4090909090909087,2.727272727272727,-0.6818181818181817,347
O Kamchomphu,12.727272727272727,0.0,-12.727272727272727,185
O Kgeresi,3.7688442211055273,7.8431372549019605,4.074293033796433,507
O Manishimwe,4.391891891891892,4.62962962962963,0.23773773773773765,1112
O Matsolo,2.112676056338028,2.4390243902439024,0.32634833390587437,211
O Mondlane,2.8901734104046244,4.0,1.1098265895953756,454
O Olaleye,5.573770491803279,0.0,-5.573770491803279,364
O Prendergast,3.330557868442964,5.357142857142857,2.026584988699893,1340
O Ranedoumoun,8.695652173913043,5.555555555555555,-3.1400966183574877,121
O Tuyisenge,5.380116959064328,2.73972602739726,-2.6403909316670675,1022
OA Shah,3.3333333333333335,0.0,-3.3333333333333335,977
OB Nightingale,2.888086642599278,0.0,-2.888086642599278,298
OD Hald,8.653846153846153,0.0,-8.653846153846153,116
OF Smith,7.222222222222221,0.0,-7.222222222222221,198
OGL Bascome,6.382978723404255,7.142857142857142,0.7598784194528871,370
OH Agbomadzie,3.4926470588235294,7.317073170731707,3.8244261119081773,648
OJ Hairs,6.802721088435375,0.0,-6.802721088435375,321
OJ Peake,4.0,0.0,-4.0,135
OJ Pope,6.081081081081082,0.0,-6.081081081081082,157
OJ Webster,6.451612903225806,0.0,-6.451612903225806,101
OU Ranasinghe,6.117021276595745,0.0,-6.117021276595745,438
Omar Rassol,3.619909502262444,6.896551724137931,3.2766422218754867,270
Omid Mailk Khel,5.594405594405594,0.0,-5.594405594405594,161
Osama Mahmood,2.690582959641256,0.0,-2.690582959641256,249
P Agboya,9.433962264150944,0.0,-9.433962264150944,131
P Aho,5.333333333333334,0.0,-5.333333333333334,245
P Alako,4.137931034482759,1.9801980198019802,-2.1577330146807787,770
P Baron,4.231625835189309,0.0,-4.231625835189309,522
P Chilongia,1.1494252873563218,0.0,-1.1494252873563218,103
P Cuinica,3.937007874015748,0.0,-3.937007874015748,342
P Dogra,4.310344827586207,9.090909090909092,4.780564263322884,141
P Khadka,3.792415169660679,8.695652173913043,4.9032370042523645,560
P Kumar,7.81758957654723,7.142857142857142,-0.674732433690088,339
P Kurup,3.232533889468196,7.6923076923076925,4.459773802839496,1114
P Litchfield,3.484320557491289,6.666666666666667,3.182346109175378,321
P Manning,3.125,3.4482758620689653,0.3232758620689653,212
P Mapotsane,3.8461538461538463,1.6666666666666667,-2.1794871794871797,389
P Marange,4.895104895104895,0.0,-4.895104895104895,173
P Maya,5.763688760806916,2.1739130434782608,-3.5897757173286555,434
P Maziya,5.517241379310345,9.090909090909092,3.5736677115987465,199
P Mishra,7.002801120448179,10.0,2.9971988795518207,424
P Molkenboer,3.0357142857142856,5.769230769230769,2.7335164835164836,684
P Mujaji,8.108108108108109,0.0,-8.108108108108109,186
P Murungi,5.113636363636364,0.0,-5.113636363636364,201
P Negi,7.2727272727272725,0.0,-7.2727272727272725,301
P Nissanka,3.494788473329246,5.0,1.5052115266707542,1829
P Pheko,5.769230769230769,8.695652173913043,2.926421404682274,148
P Pushparajan,4.968944099378882,0.0,-4.968944099378882,182
P Sabu,3.896103896103896,3.8461538461538463,-0.04995004995004981,273
P Sarraf,5.4945054945054945,13.333333333333334,7.838827838827839,121
P Sharma,5.421686746987952,5.555555555555555,0.13386880856760364,376
P Shetty,5.263157894736842,9.67741935483871,4.414261460101868,189
P Siaka,6.228373702422145,0.0,-6.228373702422145,318
P Silas,4.3999999999999995,8.333333333333332,3.9333333333333327,279
P Simran Singh,5.043050430504305,3.0303030303030303,-2.012747400201275,904
P Suanchuai,7.291666666666667,0.0,-7.291666666666667,268
P Thongsa,5.109489051094891,3.8461538461538463,-1.2633352049410447,176
P Useni,9.58904109589041,14.285714285714285,4.6966731898238745,316
P Utseya,7.6923076923076925,0.0,-7.6923076923076925,101
P Vastrakar,5.681818181818182,6.666666666666667,0.9848484848484853,296
P Zuze,9.473684210526317,8.333333333333332,-1.1403508771929847,117
PA Chatterji,6.896551724137931,0.0,-6.896551724137931,551
PA Patel,4.568068747173225,3.1914893617021276,-1.3765793854710973,2475
PA Raikes,3.2085561497326207,0.0,-3.2085561497326207,429
PA Reddy,5.333333333333334,0.0,-5.333333333333334,167
PA van Meekeren,9.649122807017543,0.0,-9.649122807017543,125
PBB Rajapaksa,5.421686746987952,0.0,-5.421686746987952,728
PC McGeown,4.477611940298507,2.857142857142857,-1.6204690831556499,271
PC Valthaty,4.069767441860465,4.545454545454546,0.4756871035940806,432
PD Collingwood,5.446293494704992,4.545454545454546,-0.9008389492504465,720
PD Hennessy,4.651162790697675,0.0,-4.651162790697675,149
PD Salt,4.480759093305219,4.651162790697675,0.1704036973924561,2044
PE Kulume,4.3478260869565215,0.0,-4.3478260869565215,275
PE Mendonca,3.6111111111111107,0.0,-3.6111111111111107,406
PF Gallagher,8.88888888888889,0.0,-8.88888888888889,110
PG Fulton,7.563025210084033,10.0,2.4369747899159666,145
PG Raut,3.0303030303030303,3.125,0.09469696969696972,364
PHKD Mendis,5.275779376498801,0.0,-5.275779376498801,467
PI Walter,8.0,0.0,-8.0,137
PJ Cummins,6.138933764135703,11.11111111111111,4.972177346975408,670
PJ Forrest,4.166666666666666,0.0,-4.166666666666666,470
PJ Hughes,3.597122302158273,0.0,-3.597122302158273,156
PJ Moor,4.5662100456621,0.0,-4.5662100456621,249
PJ van Biljon,6.8181818181818175,0.0,-6.8181818181818175,102
PK Garg,6.637168141592921,0.0,-6.637168141592921,247
PK Matautaava,5.7915057915057915,0.0,-5.7915057915057915,295
PL Mommsen,2.8901734104046244,0.0,-2.8901734104046244,192
PM Nevill,5.423728813559322,0.0,-5.423728813559322,331
PM Seelaar,5.263157894736842,14.285714285714285,9.022556390977442,516
PM Weerakkody,6.077348066298343,0.0,-6.077348066298343,213
PP Chawla,7.485604606525912,0.0,-7.485604606525912,581
PP Shaw,5.578684429641965,2.941176470588235,-2.6375079590537296,1322
PR Stirling,4.561059342815105,4.807692307692308,0.246632964877203,2336
PR Surve,2.6124818577648767,0.0,-2.6124818577648767,807
PS Athavale,4.444444444444445,0.0,-4.444444444444445,299
PSP Handscomb,4.042348411934552,16.666666666666664,12.624318254732113,1127
PSR Gurusinghe,5.454545454545454,8.0,2.545454545454546,374
PV Vuniwaqa,4.405286343612335,0.0,-4.405286343612335,274
PVD Chameera,9.67741935483871,16.666666666666664,6.989247311827954,173
PW Borren,5.157593123209169,10.0,4.842406876790831,381
PWA Mulder,6.25,0.0,-6.25,104
PWH de Silva,8.818635607321132,0.0,-8.818635607321132,660
PZ Kamunya,6.6115702479338845,11.76470588235294,5.153135634419056,307
Paing Danu,6.8181818181818175,7.142857142857142,0.3246753246753249,235
Pargat Singh,4.2042042042042045,10.0,5.7957957957957955,379
Parvez Hossain Emon,4.829545454545454,6.0606060606060606,1.2310606060606064,425
Pen Samon,5.47945205479452,2.5,-2.9794520547945202,132
Pooja Ganesh,4.724409448818897,0.0,-4.724409448818897,137
Poorvaja Jagdeesha,5.555555555555555,0.0,-5.555555555555555,241
Praveen Santhanakrishnan,7.142857142857142,8.0,0.8571428571428577,215
Priyada Murali,3.592814371257485,2.459016393442623,-1.133797977814862,914
Priyansh Arya,5.208333333333334,0.0,-5.208333333333334,310
Puja Mahato,4.18848167539267,2.564102564102564,-1.6243791112901063,672
Puneet Arora,4.878048780487805,0.0,-4.878048780487805,102
Pyae Phyo Wai,5.472636815920398,2.5,-2.9726368159203984,492
Q Abel,3.32512315270936,2.631578947368421,-0.6935442053409391,982
Q Joseph,5.660377358490567,8.823529411764707,3.16315205327414,332
Q de Kock,3.991344073094494,5.389221556886228,1.397877483791734,4642
Qamar Mushtaque,4.761904761904762,0.0,-4.761904761904762,190
Qanita Jalil,12.0,0.0,-12.0,146
R Abdulkareem,6.870229007633588,4.0,-2.870229007633588,322
R Andrew,3.2667876588021776,0.0,-3.2667876588021776,665
R Ankad,5.555555555555555,0.0,-5.555555555555555,107
R Ashwin,6.5030674846625764,3.225806451612903,-3.2772610330496734,895
R Baaleri,3.0172413793103448,16.666666666666664,13.649425287356319,282
R Bakum,5.626598465473146,0.0,-5.626598465473146,469
R Bhatia,7.434944237918216,12.5,5.065055762081784,290
R Chopra,3.925619834710744,6.451612903225806,2.5259930685150622,557
R Coker,5.098039215686274,2.857142857142857,-2.240896358543417,329
R Davson,6.451612903225806,5.263157894736842,-1.1884550084889645,161
R Dhawan,3.1055900621118013,0.0,-3.1055900621118013,191
R Dianish,5.555555555555555,3.7037037037037033,-1.851851851851852,308
R Dravid,3.8095238095238098,1.8181818181818181,-1.9913419913419916,1939
R Escobar,2.3529411764705883,10.0,7.647058823529411,208
R Gaznavi,5.913978494623656,0.0,-5.913978494623656,223
R Gowthaman,4.761904761904762,0.0,-4.761904761904762,100
R Gunasekera,4.2682926829268295,0.0,-4.2682926829268295,189
R Haiong,4.761904761904762,7.894736842105263,3.132832080200501,210
R Hekure,10.989010989010989,14.285714285714285,3.2967032967032956,103
R Immadi,3.436426116838488,0.0,-3.436426116838488,319
R Kanoh,7.614213197969544,0.0,-7.614213197969544,231
R Lutaaya,7.196969696969697,8.333333333333332,1.136363636363635,298
R Mazumder,3.278688524590164,0.0,-3.278688524590164,610
R McLaren,3.7037037037037033,0.0,-3.7037037037037033,191
R Mupfudza,2.0408163265306123,5.263157894736842,3.2223415682062293,128
R Muriyalo,4.032258064516129,5.88235294117647,1.8500948766603411,160
R Musamali,2.976190476190476,5.357142857142857,2.380952380952381,1423
R Mutumbami,5.9405940594059405,11.11111111111111,5.17051705170517,228
R Nath,4.57516339869281,8.333333333333332,3.758169934640522,188
R Nehonde,4.040404040404041,5.357142857142857,1.316738816738816,715
R Ntono,6.976744186046512,4.545454545454546,-2.4312896405919657,122
R Obuya,5.336426914153132,0.0,-5.336426914153132,533
R Panchal,3.3557046979865772,6.666666666666667,3.3109619686800897,187
R Parag,5.105633802816902,5.88235294117647,0.7767191383595682,1228
R Pathan,2.586206896551724,0.0,-2.586206896551724,251
R Poddar,5.9405940594059405,0.0,-5.9405940594059405,117
R Powell,5.46583850931677,3.9215686274509802,-1.5442698818657896,1773
R Ravindra,5.216095380029806,7.6923076923076925,2.4762123122778865,718
R Rijke,4.2907180385288965,0.0,-4.2907180385288965,1313
R Rodrigo,4.291845493562231,0.0,-4.291845493562231,279
R Rohan,5.737704918032787,0.0,-5.737704918032787,432
R Sakurano-Thomas,5.829596412556054,0.0,-5.829596412556054,254
R Sandaruwan,5.246913580246913,4.651162790697675,-0.5957507895492382,1105
R Satheesan,3.2825322391559206,6.896551724137931,3.61401948498201,938
R Sathish,5.0691244239631335,14.285714285714285,9.216589861751151,236
R Sharma,4.166666666666666,25.0,20.833333333333336,187
R Shepherd,4.581358609794629,13.333333333333334,8.751974723538705,691
R Slater,5.1020408163265305,20.0,14.89795918367347,119
R Stokell,4.075235109717868,3.0303030303030303,-1.0449320794148376,735
R Tari,6.437768240343347,0.0,-6.437768240343347,256
R Tewatia,5.095541401273886,0.0,-5.095541401273886,851
R Trumpelmann,6.358381502890173,9.090909090909092,2.732527588018919,196
R Vinay Kumar,7.2992700729927,0.0,-7.2992700729927,293
RA Herman,4.672897196261682,0.0,-4.672897196261682,119
RA Jadeja,4.240282685512367,0.0,-4.240282685512367,3028
RA Reilly,4.310344827586207,0.0,-4.310344827586207,139
RA Sealy,6.5015479876160995,8.333333333333332,1.8317853457172326,364
RA Tripathi,5.093167701863354,3.125,-1.9681677018633543,1775
RB Patel,3.007518796992481,1.5151515151515151,-1.492367281840966,786
RC Belbashi,2.941176470588235,2.1505376344086025,-0.7906388361796326,1002
RD Berrington,3.783382789317508,5.714285714285714,1.9309029249682066,1466
RD Chahar,10.619469026548673,12.5,1.880530973451327,132
RD Gaikwad,3.040380047505938,4.878048780487805,1.8376687329818666,2325
RD Pangestuti,1.8867924528301887,10.0,8.11320754716981,144
RD Rickelton,5.454545454545454,8.333333333333332,2.878787878787878,559
RD de Sousa,3.8461538461538463,0.0,-3.8461538461538463,197
RDB Ahir,11.11111111111111,0.0,-11.11111111111111,116
RE Levi,5.687203791469194,14.285714285714285,8.59851049424509,245
RE van der Merwe,5.545286506469501,22.22222222222222,16.67693571575272,580
RG Aga,6.451612903225806,0.0,-6.451612903225806,134
RG Mukasa,4.475524475524476,2.7027027027027026,-1.7728217728217732,827
RG Sharma,4.069767441860465,4.25531914893617,0.1855517070757049,8424
RG Somashekhar,3.9215686274509802,0.0,-3.9215686274509802,119
RGA Amah,5.797101449275362,0.0,-5.797101449275362,176
RGL Carters,5.9760956175298805,0.0,-5.9760956175298805,278
RH Priest,5.298013245033113,7.142857142857142,1.8448438978240294,375
RJ Gibson,5.952380952380952,0.0,-5.952380952380952,281
RJ Harris,7.751937984496124,0.0,-7.751937984496124,140
RJ Nicol,5.376344086021505,0.0,-5.376344086021505,315
RJ Peterson,5.223880597014925,0.0,-5.223880597014925,146
RJ Quiney,4.628099173553719,2.941176470588235,-1.6869227029654836,684
RK Paudel,4.223107569721115,0.0,-4.223107569721115,1376
RK Singh,4.318618042226487,3.3333333333333335,-0.9852847088931536,1134
RL Blake,0.625,16.666666666666664,16.041666666666664,343
RL Chase,4.744525547445255,0.0,-4.744525547445255,599
RL Haynes,3.667953667953668,0.0,-3.667953667953668,546
RL Vitas,2.272727272727273,0.0,-2.272727272727273,116
RM Dorji,4.609218436873747,11.11111111111111,6.5018926742373635,582
RM Ghosh,4.945054945054945,3.4482758620689653,-1.49677908298598,808
RM Patidar,4.761904761904762,0.0,-4.761904761904762,759
RMAM Avery,2.3041474654377883,2.2222222222222223,-0.08192524321556593,587
RMVD Gunaratne,4.172099087353325,2.5316455696202533,-1.6404535177330715,945
RN Patel,5.128205128205128,10.526315789473683,5.398110661268555,710
RN ten Doeschate,3.4602076124567476,0.0,-3.4602076124567476,614
ROC Dunka,9.6,0.0,-9.6,136
RP Burl,4.163265306122449,0.0,-4.163265306122449,1347
RP Singh,8.67579908675799,0.0,-8.67579908675799,255
RR Hendricks,4.285714285714286,3.7037037037037033,-0.5820105820105823,1962
RR Pant,4.177215189873418,1.9230769230769231,-2.2541382667964944,3458
RR Patel,4.070796460176991,0.0,-4.070796460176991,1276
RR Rossouw,4.925053533190578,0.0,-4.925053533190578,1010
RR Sarwan,4.057971014492753,0.0,-4.057971014492753,376
RR Seth,4.577464788732395,4.166666666666666,-0.41079812206572885,729
RR Sharan,3.65296803652968,9.375,5.72203196347032,289
RS Bopara,3.802281368821293,11.11111111111111,7.308829742289818,1148
RS Glen,5.7894736842105265,0.0,-5.7894736842105265,222
RS Morton,5.4945054945054945,0.0,-5.4945054945054945,105
RS Williams,5.633802816901409,5.263157894736842,-0.37064492216456735,263
RSM Lili'i,2.3255813953488373,0.0,-2.3255813953488373,153
RT Ponting,4.282655246252676,6.451612903225806,2.16895765697313,542
RV Uthappa,4.280682741804389,3.75,-0.5306827418043891,4142
RW Chakabva,7.142857142857142,21.428571428571427,14.285714285714285,494
Rabbjyot Rajput,5.128205128205128,16.666666666666664,11.538461538461537,102
Rabeya Khan,6.837606837606838,0.0,-6.837606837606838,154
Rafiullah,11.842105263157894,0.0,-11.842105263157894,160
Raghav Dhawan,3.233256351039261,5.714285714285714,2.4810293632464533,512
Ragne Hallik,2.564102564102564,4.166666666666666,1.6025641025641022,246
Rahel Khan,6.329113924050633,7.6923076923076925,1.3631937682570596,103
Rahmanullah Gurbaz,6.172839506172839,0.0,-6.172839506172839,283
Raihan Hossain,4.040404040404041,0.0,-4.040404040404041,139
Raja Shoaib,2.2058823529411766,3.4482758620689653,1.2423935091277887,178
Ramandeep Singh,7.194244604316546,0.0,-7.194244604316546,148
Ramanjot Singh,3.571428571428571,0.0,-3.571428571428571,100
Rameesha Shahid,4.712041884816754,0.0,-4.712041884816754,217
Rameez Shahzad,4.059040590405904,0.0,-4.059040590405904,312
Rasheed Ali Mamadkhel,6.557377049180328,0.0,-6.557377049180328,131
Rashid Khan,8.566978193146417,0.0,-8.566978193146417,680
Ravi Bishnoi,9.278350515463918,0.0,-9.278350515463918,112
Ravinderpal Singh,5.348837209302325,0.0,-5.348837209302325,460
Raza Iqbal,4.605263157894736,5.263157894736842,0.6578947368421053,348
Razmal Shigiwal,4.0472175379426645,0.0,-4.0472175379426645,650
Regina Khan,0.0,3.8461538461538463,3.8461538461538463,136
Rehan Ahmed,8.823529411764707,0.0,-8.823529411764707,118
Riazat Ali Shah,3.183023872679045,3.7037037037037033,0.5206798310246583,1277
Rinitha Rajith,7.183908045977011,0.0,-7.183908045977011,399
Rishad Hossain,13.450292397660817,0.0,-13.450292397660817,178
Ritik Tomar,5.990783410138248,0.0,-5.990783410138248,238
Ritu Moni,4.139433551198257,0.0,-4.139433551198257,554
Riyaa Bhasin,10.227272727272728,14.285714285714285,4.058441558441556,122
Rizpha Bano,3.65296803652968,7.6923076923076925,4.039339655778012,272
Rizwan Butt,8.290155440414509,0.0,-8.290155440414509,202
Rizwan Cheema,7.079646017699115,20.0,12.920353982300885,131
Rizwan Mahmood,6.451612903225806,0.0,-6.451612903225806,136
Robert Raina,5.681818181818182,10.0,4.318181818181818,119
Rohan Mustafa,4.655493482309125,3.225806451612903,-1.429687030696222,609
Rohit Kumar,7.199999999999999,0.0,-7.199999999999999,147
Roma Thapa,5.88235294117647,0.0,-5.88235294117647,148
Rony Talukdar,5.806451612903226,0.0,-5.806451612903226,167
Ruchitha Venkatesh,5.263157894736842,2.941176470588235,-2.3219814241486065,299
Rumana Ahmed,4.72972972972973,7.142857142857142,2.4131274131274125,694
S Agazuma,2.2222222222222223,0.0,-2.2222222222222223,113
S Anirudha,6.363636363636363,0.0,-6.363636363636363,121
S Ashwathnarayana,3.4482758620689653,0.0,-3.4482758620689653,104
S Austin,5.47112462006079,15.384615384615385,9.913490764554595,372
S Badrinath,3.183023872679045,2.857142857142857,-0.32588101553618776,1283
S Bau,3.562653562653563,3.4482758620689653,-0.11437770058459762,942
S Bhaskar,2.272727272727273,0.0,-2.272727272727273,165
S Burdekin,6.748466257668712,0.0,-6.748466257668712,197
S Chanderpaul,5.607476635514018,5.555555555555555,-0.05192107995846307,390
S Chandramohan,3.414634146341464,7.142857142857142,3.7282229965156786,956
S Chaturongrattana,4.672897196261682,4.545454545454546,-0.12744265080713646,147
S Chinawa,3.6764705882352944,2.631578947368421,-1.0448916408668736,355
S Choden,4.489795918367347,10.0,5.510204081632653,326
S Conteh,6.0606060606060606,9.523809523809524,3.463203463203463,209
S Cotter,5.851063829787234,0.0,-5.851063829787234,219
S Crowie,1.7341040462427744,0.0,-1.7341040462427744,212
S Davizi,3.4257748776508974,0.0,-3.4257748776508974,680
S Desungnoen,5.538461538461538,6.521739130434782,0.9832775919732439,421
S Dhadwal,5.818181818181818,1.5873015873015872,-4.230880230880231,386
S Dharnidharka,3.8636363636363633,6.8181818181818175,2.954545454545454,525
S Dhawan,3.475590042030391,1.824817518248175,-1.6507725237822162,6922
S Dube,4.342507645259939,0.0,-4.342507645259939,1759
S Dunukedeniya,2.0,25.0,23.0,112
S Ecclestone,6.106870229007633,0.0,-6.106870229007633,281
S Etim,5.384615384615385,5.88235294117647,0.4977375565610851,169
S Foo-Ryland,0.7575757575757576,0.0,-0.7575757575757576,152
S Foster,4.0,0.0,-4.0,264
S Gajnabi,5.527638190954774,2.3255813953488373,-3.202056795605937,480
S Galabova,5.0761421319796955,0.0,-5.0761421319796955,240
S Georgota,3.389830508474576,6.0606060606060606,2.6707755521314844,301
S Gill,3.389830508474576,0.0,-3.389830508474576,194
S Glenn,3.8461538461538463,0.0,-3.8461538461538463,115
S Gooch,3.3057851239669422,0.0,-3.3057851239669422,399
S Gopal,5.844155844155844,0.0,-5.844155844155844,173
S Grover,6.504065040650407,0.0,-6.504065040650407,139
S Hook,4.248366013071895,6.666666666666667,2.4183006535947715,372
S Horley,3.767123287671233,10.0,6.232876712328768,334
S Houghton,6.214689265536723,0.0,-6.214689265536723,242
S Ingabire,4.724409448818897,3.8461538461538463,-0.878255602665051,169
S Ismail,7.792207792207792,11.11111111111111,3.3189033189033186,179
S Ivetic,1.891891891891892,3.7037037037037033,1.8118118118118112,446
S Jafta,5.88235294117647,0.0,-5.88235294117647,108
S Jayakodi,1.9801980198019802,0.0,-1.9801980198019802,137
S Jimmy,4.509283819628647,2.857142857142857,-1.6521409624857895,456
S Jora,5.405405405405405,14.285714285714285,8.88030888030888,411
S Juma,5.487804878048781,0.0,-5.487804878048781,187
S Kananji,4.8,2.857142857142857,-1.9428571428571426,320
S Kato,5.88235294117647,0.0,-5.88235294117647,290
S Khiaoto,4.885057471264368,0.0,-4.885057471264368,427
S Kolcharam,3.4129692832764507,16.666666666666664,13.253697383390215,335
S Kolcunova,4.285714285714286,5.0,0.7142857142857144,102
S Konstas,5.88235294117647,0.0,-5.88235294117647,226
S Koppolu,5.970149253731343,33.33333333333333,27.363184079601986,157
S Lamichhane,8.51063829787234,50.0,41.48936170212766,100
S Laomi,5.649717514124294,0.0,-5.649717514124294,232
S Lita D'Sa,9.352517985611511,0.0,-9.352517985611511,170
S Loday,4.580152671755725,9.090909090909092,4.510756419153367,157
S Lomani,3.149606299212598,4.878048780487805,1.7284424812752066,190
S Lundell,1.8633540372670807,0.0,-1.8633540372670807,185
S Luus,3.3689400164338537,1.8518518518518516,-1.517088164582002,1367
S Maduranga,3.954802259887006,7.894736842105263,3.9399345822182568,243
S Magar,4.958677685950414,0.0,-4.958677685950414,146
S Mandhana,3.722816070770365,3.1055900621118013,-0.6172260086585637,3128
S Mathur,3.9603960396039604,8.333333333333332,4.372937293729372,122
S Matijevic,3.7037037037037033,0.0,-3.7037037037037033,121
S Mba,4.716981132075472,0.0,-4.716981132075472,149
S Meghana,4.022988505747127,5.88235294117647,1.8593644354293435,213
S Merican,3.5398230088495577,4.0,0.4601769911504423,162
S Milenko,7.196969696969697,0.0,-7.196969696969697,283
S Miyaji,3.3057851239669422,11.11111111111111,7.805325987144169,143
S Mostary,5.360134003350084,0.0,-5.360134003350084,734
S Mosweu,4.325699745547073,1.8518518518518516,-2.4738478936952215,499
S Movva,3.606557377049181,7.6923076923076925,4.085750315258512,338
S Mtae,4.736842105263158,2.7027027027027026,-2.034139402560456,863
S Muniandy,5.734767025089606,3.125,-2.6097670250896057,932
S Nadigotla,6.837606837606838,5.88235294117647,-0.9552538964303681,390
S Naik,6.741573033707865,0.0,-6.741573033707865,100
S Nampiina,4.1405269761606025,2.272727272727273,-1.8677997034333296,976
S Niyomuhoza,3.908794788273615,2.857142857142857,-1.051651931130758,379
S Paldon,3.260869565217391,0.0,-3.260869565217391,124
S Pandey,6.081081081081082,0.0,-6.081081081081082,172
S Periyalwar,3.6175710594315245,5.555555555555555,1.937984496124031,446
S Pillai,6.521739130434782,0.0,-6.521739130434782,135
S Pradhan,4.829545454545454,3.0303030303030303,-1.7992424242424239,429
S Prasanna,7.006369426751593,0.0,-7.006369426751593,176
S Praveen,4.10958904109589,4.761904761904762,0.6523157208088719,106
S Ramakrishnan,3.0864197530864197,16.666666666666664,13.580246913580245,175
S Rana,6.106870229007633,0.0,-6.106870229007633,147
S Rani,6.363636363636363,0.0,-6.363636363636363,150
S Ravichandran,4.2105263157894735,0.0,-4.2105263157894735,730
S Ravikumar,3.7037037037037033,11.11111111111111,7.407407407407407,141
S Rungrueang,11.570247933884298,0.0,-11.570247933884298,149
S Sadarangani,2.6200873362445414,5.405405405405405,2.785318069160864,297
S Samarawickrama,4.639175257731959,0.0,-4.639175257731959,212
S Sarandeva,5.88235294117647,5.0,-0.8823529411764701,202
S Sesazi,3.822098679638638,0.0,-3.822098679638638,1676
S Sheridan,7.446808510638298,0.0,-7.446808510638298,100
S Sigaiwasa,7.526881720430108,0.0,-7.526881720430108,133
S Singh,5.394990366088632,1.7241379310344827,-3.6708524350541496,641
S Sohal,4.421768707482993,5.555555555555555,1.1337868480725621,341
S Solman,2.2435897435897436,8.333333333333332,6.0897435897435885,367
S Sriharsha,4.092071611253197,3.7037037037037033,-0.3883679075494939,461
S Sunday,4.536862003780719,1.7857142857142856,-2.7511477180664334,657
S Thakor,8.996539792387544,11.11111111111111,2.1145713187235664,316
S Thanikaithasan,5.246913580246913,10.0,4.753086419753087,353
S Tippoch,4.421768707482993,8.928571428571429,4.506802721088436,384
S Tosic,5.1020408163265305,0.0,-5.1020408163265305,251
S Uwera,4.941860465116279,1.7543859649122806,-3.187474500203998,455
S Vaia,3.1578947368421053,0.0,-3.1578947368421053,250
S Vashisht,6.756756756756757,0.0,-6.756756756756757,173
S Veerapathiran,6.726457399103139,0.0,-6.726457399103139,246
S Vesawkar,3.404255319148936,0.0,-3.404255319148936,272
S Vijay Unni,5.6939501779359425,6.25,0.5560498220640575,321
S Vuni,3.1847133757961785,3.571428571428571,0.38671519563239265,209
S Wetoto,2.941176470588235,0.0,-2.941176470588235,125
S Wickramasekara,5.592105263157895,9.090909090909092,3.498803827751197,340
S Yildirim,1.0101010101010102,0.0,-1.0101010101010102,112
SA Abbott,9.124087591240876,6.25,-2.874087591240876,614
SA Ahmad,4.911591355599214,0.0,-4.911591355599214,586
SA Asnodkar,4.207119741100324,0.0,-4.207119741100324,352
SA Campbelle,4.10958904109589,5.154639175257731,1.0450501341618414,1306
SA Edwards,4.9504950495049505,0.0,-4.9504950495049505,972
SA Engelbrecht,3.9408866995073892,0.0,-3.9408866995073892,217
SA Jumbe,7.03125,9.090909090909092,2.0596590909090917,469
SA Okpe,5.13595166163142,4.0,-1.1359516616314203,766
SA Panayan,3.79746835443038,13.636363636363635,9.838895281933254,117
SA Wijeratne,4.0201005025125625,0.0,-4.0201005025125625,224
SA Wittmann,4.84027105517909,5.442176870748299,0.601905815569209,1335
SA Yadav,3.9638386648122395,4.032258064516129,0.06841939970388955,4701
SACA King,6.181818181818182,0.0,-6.181818181818182,341
